region,universe,decay,neutralization,delay,alpha_expr,sharpe,fitness,turnover,weight_concentration,failure_reason
CHN,TOP1000,4,SECTOR,1,zscore(rank(ts_std_dev(returns),0.03,0.83,0.16,0.95,low_sharpe
CHN,TOP1000,4,SECTOR,1,"ts_mean(zscore(rank(ts_std_dev(returns), 5)",0.0,1.6,0.11,0.77,low_sharpe
CHN,TOP1000,4,SECTOR,1,"ts_rank(zscore(rank(ts_std_dev(returns), 5)",2.66,0.26,0.75,0.05,low_fitness
CHN,TOP1000,4,SECTOR,1,"ts_mean(zscore(rank(ts_std_dev(returns), 10)",2.58,2.18,0.82,0.63,high_turnover
CHN,TOP1000,4,SECTOR,1,"ts_mean(zscore(rank(ts_std_dev(returns), 20)",2.58,0.78,0.31,0.69,low_fitness
CHN,TOP1000,4,SECTOR,1,"decay_linear(zscore(rank(ts_std_dev(returns), 2)",2.57,0.57,0.73,0.81,low_fitness
CHN,TOP1000,4,SECTOR,1,"decay_linear(zscore(rank(ts_std_dev(returns), 4)",0.07,1.07,0.38,0.54,low_sharpe
CHN,TOP1000,4,SECTOR,1,"ts_mean(ts_mean(rank(ts_std_dev(returns, 10), 5)",2.24,1.04,0.73,0.55,high_turnover
CHN,TOP1000,4,SECTOR,1,"ts_rank(ts_mean(rank(ts_std_dev(returns, 10), 5)",-0.12,0.48,0.44,0.71,low_sharpe
CHN,TOP1000,4,SECTOR,1,"ts_mean(ts_mean(rank(ts_std_dev(returns, 10), 10)",1.9,0.1,0.42,0.71,low_fitness
CHN,TOP1000,4,SECTOR,1,"ts_rank(ts_mean(rank(ts_std_dev(returns, 10), 10)",0.28,0.68,0.19,0.02,low_sharpe
CHN,TOP1000,4,SECTOR,1,"ts_mean(ts_mean(rank(ts_std_dev(returns, 10), 20)",-0.17,1.63,0.77,0.11,low_sharpe
CHN,TOP1000,4,SECTOR,1,"decay_linear(ts_mean(rank(ts_std_dev(returns, 10), 2)",0.24,1.24,0.74,0.32,low_sharpe
CHN,TOP1000,4,SECTOR,1,"decay_linear(ts_mean(rank(ts_std_dev(returns, 10), 4)",0.99,1.59,0.12,0.42,low_sharpe
CHN,TOP1000,4,SECTOR,1,"ts_mean(ts_rank(rank(ts_std_dev(returns, 20), 5)",1.85,0.85,0.76,0.7,low_fitness
CHN,TOP1000,4,SECTOR,1,"ts_rank(ts_rank(rank(ts_std_dev(returns, 20), 5)",1.04,1.64,0.09,0.19,low_sharpe
CHN,TOP1000,4,SECTOR,1,"ts_mean(ts_rank(rank(ts_std_dev(returns, 20), 10)",0.26,1.66,0.83,0.96,low_sharpe
CHN,TOP1000,4,SECTOR,1,"ts_rank(ts_rank(rank(ts_std_dev(returns, 20), 10)",1.94,0.54,0.3,0.77,low_fitness
CHN,TOP1000,4,SECTOR,1,"ts_rank(ts_rank(rank(ts_std_dev(returns, 20), 20)",0.35,0.15,0.29,0.09,low_sharpe
CHN,TOP1000,4,SECTOR,1,"decay_linear(ts_rank(rank(ts_std_dev(returns, 20), 2)",0.01,2.01,0.58,0.65,low_sharpe
CHN,TOP1000,4,SECTOR,1,"decay_linear(ts_rank(rank(ts_std_dev(returns, 20), 4)",2.03,0.63,0.01,0.95,low_fitness
CHN,TOP1000,4,SECTOR,1,"decay_linear(ts_rank(rank(ts_std_dev(returns, 20), 8)",2.68,0.68,0.58,0.11,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,ts_rank(close,1.83,0.23,0.29,0.88,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(close, 5)",1.46,0.66,0.02,0.09,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(close, 5)",1.36,1.56,0.73,0.32,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(close, 10)",1.13,2.13,0.1,0.66,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(close, 10)",2.75,0.15,0.59,0.7,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(close, 20)",2.32,0.72,0.23,0.5,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(close, 2)",2.42,0.22,0.24,0.03,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(close, 8)",2.25,1.45,0.65,0.61,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,rank(close-open),-0.01,2.19,0.54,0.07,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(close-open), 5)",0.21,0.81,0.1,0.55,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(close-open), 5)",0.72,1.32,0.08,0.28,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(close-open), 10)",1.8,0.4,0.24,0.94,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(close-open), 20)",2.23,0.43,0.13,0.55,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(close-open), 20)",2.59,0.39,0.22,0.87,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(close-open), 2)",-0.14,0.06,0.05,0.47,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(close-open), 4)",2.41,0.01,0.84,0.8,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(close-open), 8)",2.24,0.04,0.22,0.43,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(-ts_corr(rank(volume), 5)",0.19,0.79,0.57,0.55,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(-ts_corr(rank(volume), 5)",0.41,0.81,0.64,0.68,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(-ts_corr(rank(volume), 10)",1.08,1.68,0.26,0.25,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(-ts_corr(rank(volume), 10)",1.5,0.1,0.71,0.51,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(-ts_corr(rank(volume), 20)",0.83,0.23,0.49,0.17,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(-ts_corr(rank(volume), 20)",0.44,0.24,0.6,0.39,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(-ts_corr(rank(volume), 8)",1.97,0.37,0.26,0.83,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,rank(ts_std_dev(returns,2.13,1.93,0.71,0.6,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(ts_std_dev(returns, 5)",-0.04,1.76,0.7,0.06,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_std_dev(returns, 5)",2.65,0.65,0.7,0.99,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(ts_std_dev(returns, 10)",2.52,0.12,0.0,0.45,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_std_dev(returns, 10)",1.49,0.49,0.19,0.57,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(ts_std_dev(returns, 20)",0.59,0.39,0.62,0.92,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_std_dev(returns, 20)",2.14,1.54,0.84,0.31,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_std_dev(returns, 4)",1.17,1.17,0.49,0.72,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,rank(ts_rank(close),2.54,0.14,0.77,0.45,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_rank(close), 5)",0.31,0.11,0.67,0.08,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(ts_rank(close), 10)",0.76,0.16,0.18,0.58,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_rank(close), 10)",1.41,0.21,0.78,0.74,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(ts_rank(close), 20)",0.75,0.75,0.35,0.58,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(ts_rank(close), 20)",0.85,0.65,0.87,0.65,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_rank(close), 2)",0.38,0.78,0.08,0.5,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_rank(close), 4)",2.23,0.83,0.09,0.73,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(ts_rank(close), 8)",2.13,0.33,0.46,0.37,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,zscore(ts_rank(close),1.81,0.41,0.07,0.17,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(ts_rank(close), 5)",1.61,1.41,0.68,0.1,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(ts_rank(close), 10)",-0.11,2.09,0.35,0.82,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(ts_rank(close), 10)",1.07,0.67,0.22,0.6,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(ts_rank(close), 20)",1.14,1.94,0.66,0.84,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(ts_rank(close), 20)",0.67,0.87,0.63,0.52,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(zscore(ts_rank(close), 8)",1.21,0.21,0.37,0.73,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(ts_rank(close, 10), 5)",1.02,1.02,0.43,0.71,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(ts_rank(close, 10), 10)",0.97,1.37,0.59,0.18,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(ts_rank(close, 10), 10)",0.19,0.59,0.44,0.19,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(ts_rank(close, 10), 20)",2.33,1.53,0.87,0.38,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(ts_rank(close, 10), 20)",1.33,0.33,0.56,0.32,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(ts_rank(close, 10), 2)",1.54,0.14,0.24,0.04,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(ts_rank(close, 10), 4)",2.43,0.43,0.03,0.5,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(ts_rank(close, 10), 8)",0.02,0.62,0.5,0.13,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(ts_rank(close, 20), 5)",1.96,0.76,0.26,0.36,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(ts_rank(close, 20), 10)",2.26,1.86,0.69,0.79,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(ts_rank(close, 20), 10)",2.19,1.39,0.81,0.37,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(ts_rank(close, 20), 20)",0.72,0.92,0.3,0.17,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(ts_rank(close, 20), 4)",2.21,0.81,0.21,0.9,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(ts_rank(close, 20), 8)",2.46,1.66,0.72,0.68,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,rank(rank(close-open)),1.81,0.81,0.84,0.88,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(rank(close-open)), 5)",1.76,0.56,0.7,0.82,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(rank(close-open)), 5)",-0.08,0.12,0.01,0.71,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(rank(close-open)), 10)",1.73,0.53,0.66,0.52,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(rank(close-open)), 10)",1.87,1.27,0.72,0.88,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(rank(close-open)), 20)",1.89,2.09,0.89,0.06,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(rank(close-open)), 20)",1.72,0.12,0.18,0.81,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(rank(close-open)), 2)",0.05,1.05,0.16,0.83,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(rank(close-open)), 4)",0.55,1.55,0.06,0.86,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,zscore(rank(close-open)),-0.03,1.17,0.66,0.12,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(rank(close-open)), 5)",1.97,1.17,0.61,0.48,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(rank(close-open)), 10)",0.35,1.75,0.46,0.91,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(rank(close-open)), 10)",1.35,0.35,0.65,0.79,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(rank(close-open)), 20)",0.73,1.53,0.69,0.46,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(rank(close-open)), 20)",0.13,2.13,0.39,0.07,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(zscore(rank(close-open)), 2)",0.18,0.78,0.69,0.25,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(zscore(rank(close-open)), 4)",0.89,1.49,0.28,0.24,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(close-open), 10), 5)",0.21,2.01,0.61,0.84,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(rank(close-open), 10), 5)",2.46,2.06,0.68,0.86,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(close-open), 10), 10)",-0.11,1.49,0.14,0.71,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(rank(close-open), 10), 10)",1.99,1.99,0.61,0.48,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(close-open), 10), 20)",0.61,1.41,0.58,0.28,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(rank(close-open), 10), 20)",1.86,0.46,0.38,0.12,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(close-open), 10), 2)",2.71,0.91,0.41,0.75,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(close-open), 10), 4)",-0.07,0.93,0.74,0.77,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(close-open), 10), 8)",0.61,1.21,0.41,0.75,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(rank(close-open), 20), 5)",1.29,1.49,0.89,0.91,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(rank(close-open), 20), 10)",0.82,2.02,0.31,0.64,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(rank(close-open), 20), 10)",2.57,0.97,0.31,0.81,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(rank(close-open), 20), 20)",2.64,0.44,0.44,0.34,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(rank(close-open), 20), 2)",1.3,0.7,0.08,0.38,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(rank(close-open), 20), 4)",2.7,0.9,0.5,0.99,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(-ts_corr(rank(volume)), 10)",1.06,0.06,0.73,0.48,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(-ts_corr(rank(volume)), 10)",2.24,0.64,0.22,0.02,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(-ts_corr(rank(volume)), 20)",0.43,0.23,0.64,0.39,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(-ts_corr(rank(volume)), 20)",0.83,1.43,0.27,0.53,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(-ts_corr(rank(volume)), 2)",1.62,0.82,0.26,0.81,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,zscore(-ts_corr(rank(volume)),0.17,0.97,0.69,0.78,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(-ts_corr(rank(volume)), 5)",2.0,0.2,0.18,0.36,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(-ts_corr(rank(volume)), 5)",1.09,0.69,0.87,0.95,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(-ts_corr(rank(volume)), 10)",2.54,0.34,0.22,0.22,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(-ts_corr(rank(volume)), 20)",1.04,0.84,0.64,0.95,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(-ts_corr(rank(volume)), 20)",2.06,0.06,0.4,0.42,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(zscore(-ts_corr(rank(volume)), 2)",1.67,1.07,0.65,0.58,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(zscore(-ts_corr(rank(volume)), 4)",0.1,0.3,0.04,0.72,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(zscore(-ts_corr(rank(volume)), 8)",2.61,0.21,0.48,0.63,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(-ts_corr(rank(volume), 10), 5)",0.1,0.9,0.77,0.13,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(-ts_corr(rank(volume), 10), 5)",2.41,0.61,0.63,0.97,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(-ts_corr(rank(volume), 10), 10)",0.65,0.45,0.5,0.28,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(-ts_corr(rank(volume), 10), 10)",0.67,1.07,0.12,0.46,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(-ts_corr(rank(volume), 10), 4)",1.04,0.64,0.6,0.48,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(-ts_corr(rank(volume), 10), 8)",1.03,1.43,0.73,0.83,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(-ts_corr(rank(volume), 20), 5)",0.59,0.59,0.58,0.34,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(-ts_corr(rank(volume), 20), 5)",1.8,1.2,0.84,0.88,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(-ts_corr(rank(volume), 20), 10)",2.44,0.84,0.54,0.68,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(-ts_corr(rank(volume), 20), 10)",1.79,2.19,0.84,0.64,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(-ts_corr(rank(volume), 20), 20)",1.95,1.55,0.77,0.0,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(-ts_corr(rank(volume), 20), 20)",-0.05,1.55,0.27,0.18,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(-ts_corr(rank(volume), 20), 2)",2.09,0.89,0.75,0.42,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(-ts_corr(rank(volume), 20), 4)",0.61,0.21,0.67,0.81,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(-ts_corr(rank(volume), 20), 8)",0.9,0.5,0.84,0.53,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,rank(rank(ts_std_dev(returns),1.44,0.04,0.32,0.68,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(rank(ts_std_dev(returns), 10)",0.25,0.85,0.53,0.14,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(rank(rank(ts_std_dev(returns), 10)",-0.06,0.14,0.79,0.24,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(rank(rank(ts_std_dev(returns), 20)",0.86,0.86,0.23,0.47,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(rank(ts_std_dev(returns), 2)",0.53,1.33,0.31,0.21,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(rank(ts_std_dev(returns), 4)",2.02,0.02,0.7,0.66,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(rank(rank(ts_std_dev(returns), 8)",0.63,1.03,0.46,0.99,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,zscore(rank(ts_std_dev(returns),2.38,0.38,0.79,0.97,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(rank(ts_std_dev(returns), 5)",2.4,0.0,0.11,0.5,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(rank(ts_std_dev(returns), 5)",-0.11,0.09,0.14,0.0,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(rank(ts_std_dev(returns), 10)",-0.16,0.84,0.69,0.0,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(zscore(rank(ts_std_dev(returns), 10)",2.16,0.76,0.59,0.43,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(zscore(rank(ts_std_dev(returns), 20)",0.77,0.77,0.01,0.46,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(zscore(rank(ts_std_dev(returns), 2)",0.64,0.84,0.8,0.69,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(zscore(rank(ts_std_dev(returns), 8)",1.72,0.52,0.87,0.93,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(ts_std_dev(returns, 10), 5)",1.44,0.04,0.83,0.74,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(rank(ts_std_dev(returns, 10), 5)",-0.07,0.53,0.66,0.53,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(ts_std_dev(returns, 10), 10)",1.36,0.96,0.69,0.79,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(rank(ts_std_dev(returns, 10), 10)",2.56,1.76,0.65,0.28,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_mean(rank(ts_std_dev(returns, 10), 20)",1.08,0.88,0.44,0.36,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_mean(rank(ts_std_dev(returns, 10), 20)",0.36,1.56,0.76,0.15,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(ts_std_dev(returns, 10), 2)",2.71,0.71,0.5,0.99,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(ts_std_dev(returns, 10), 4)",0.97,1.37,0.76,0.59,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_mean(rank(ts_std_dev(returns, 10), 8)",0.57,1.77,0.79,0.81,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(rank(ts_std_dev(returns, 20), 5)",1.08,0.28,0.82,0.36,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(rank(ts_std_dev(returns, 20), 10)",2.39,0.59,0.07,0.03,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(rank(ts_std_dev(returns, 20), 10)",0.21,1.61,0.01,0.78,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_mean(ts_rank(rank(ts_std_dev(returns, 20), 20)",0.08,2.08,0.16,0.01,low_sharpe
CHN,TOP1000,8,SUBINDUSTRY,1,"ts_rank(ts_rank(rank(ts_std_dev(returns, 20), 20)",1.89,0.09,0.47,0.24,low_fitness
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(rank(ts_std_dev(returns, 20), 2)",1.68,2.08,0.74,0.16,high_turnover
CHN,TOP1000,8,SUBINDUSTRY,1,"decay_linear(ts_rank(rank(ts_std_dev(returns, 20), 4)",1.14,0.14,0.36,0.31,low_sharpe
CHN,TOP1000,8,SECTOR,1,"ts_mean(ts_rank(close, 5)",0.52,1.32,0.7,0.33,low_sharpe
CHN,TOP1000,8,SECTOR,1,"ts_rank(ts_rank(close, 5)",1.81,0.01,0.75,0.47,low_fitness
CHN,TOP1000,8,SECTOR,1,"ts_mean(ts_rank(close, 10)",2.14,0.94,0.33,0.54,low_fitness
CHN,TOP1000,8,SECTOR,1,"ts_rank(ts_rank(close, 10)",1.14,0.74,0.06,0.49,low_sharpe
CHN,TOP1000,8,SECTOR,1,"ts_mean(ts_rank(close, 20)",0.95,0.55,0.67,0.42,low_sharpe
CHN,TOP1000,8,SECTOR,1,"decay_linear(ts_rank(close, 2)",1.05,2.05,0.73,0.83,low_sharpe
CHN,TOP1000,8,SECTOR,1,"decay_linear(ts_rank(close, 4)",0.39,0.59,0.04,0.5,low_sharpe
CHN,TOP1000,8,SECTOR,1,"decay_linear(ts_rank(close, 8)",0.62,1.82,0.71,0.22,low_sharpe
CHN,TOP1000,8,SECTOR,1,rank(close-open),0.64,0.64,0.5,0.46,low_sharpe
CHN,TOP1000,8,SECTOR,1,"ts_mean(rank(close-open), 5)",2.02,0.02,0.14,0.54,low_fitness
CHN,TOP1000,8,SECTOR,1,"ts_rank(rank(close-open), 5)",-0.06,2.14,0.4,0.71,low_sharpe
CHN,TOP1000,8,SECTOR,1,"ts_rank(rank(close-open), 10)",1.15,0.55,0.53,0.37,low_sharpe
CHN,TOP1000,8,SECTOR,1,"ts_mean(rank(close-open), 20)",0.42,1.42,0.38,0.74,low_sharpe
CHN,TOP1000,8,SECTOR,1,"ts_rank(rank(close-open), 20)",0.23,1.03,0.61,0.14,low_sharpe
CHN,TOP1000,8,SECTOR,1,"decay_linear(rank(close-open), 2)",0.63,1.83,0.5,0.16,low_sharpe
CHN,TOP1000,8,SECTOR,1,"decay_linear(rank(close-open), 8)",0.4,1.2,0.85,0.44,low_sharpe
